,IDs,IC50,units,smiles,pIC50
1676,CHEMBL4085200,20,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(=O)CN(CCOC)CCOC)c(C)c3)ncc2Cl)c1,7.698970004
1677,CHEMBL4448363,20,nM,O=C(Nc1cccc(C2CCCN(c3ncnc4[nH]ccc34)C2)c1)Nc1ccccc1N1CCCC1,7.698970004
1678,CHEMBL3746820,20,nM,Cc1ccc(-c2cn(C)c(=O)c(Nc3ccc(C4C(=O)N(C)CCN4C)cc3)n2)c(C)c1NC(=O)c1cc2c(s1)CCCC2,7.698970004
1679,CHEMBL3401292,20,nM,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc([C@H]3C(=O)N(C)CCN3C)cc2)n1,7.698970004
1680,CHEMBL3290134,20,nM,Cc1ccc(NC(=O)c2cccc(Cl)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,7.698970004
1681,CHEMBL3746971,20,nM,Cc1ccc(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)c(C)c1NC(=O)c1cc2ccccc2s1,7.698970004
1682,CHEMBL5187230,20,nM,Cc1ccc(Nc2cc(-c3ccnc(-n4ncc5cc(C(C)(C)C)cc(F)c5c4=O)c3CO)cn(C)c2=O)nc1,7.698970004
1683,CHEMBL3950134,20,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCN(C)CC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,7.698970004
1684,CHEMBL3652649,20,nM,Cn1cc(-c2ccnc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)cc1C(N)=O,7.698970004
1685,CHEMBL3895297,20,nM,C=CC(=O)N1CCc2[nH]c3c(C(N)=O)c(-c4ccc(OCc5ccccc5)cc4)nn3c2C1,7.698970004
1686,CHEMBL4114819,20,nM,CC(C)(N)/C=C(\C#N)C(=O)N1CCCC1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2F)c2c(N)ncnc21,7.698970004
1687,CHEMBL4216909,20.2,nM,Cn1cc(Nc2nc(N)cc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cc1C#N,7.694648631
1688,CHEMBL3889963,20.4,nM,CC(C)/C=C(/C#N)C(=O)N1CC(Cn2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,7.690369833
1689,CHEMBL3702842,20.4,nM,CC(C)/C=C(\C#N)C(=O)N1CC(Cn2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,7.690369833
1690,CHEMBL4083867,20.6,nM,Cn1ccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ccnc3[nH]2)n1,7.68613278
1691,CHEMBL4278325,20.8,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1,7.681936665
1692,CHEMBL4228086,20.85,nM,C=CC(=O)N1CCC[C@@H](n2nc(C#CCOc3cccc(C)c3)c3c(N)ncnc32)C1,7.680893941
1693,CHEMBL5206888,21,nM,COCCN1CCn2nc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)cc2C1,7.677780705
1694,CHEMBL4076543,21,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cc(Nc2ccc(C(=O)N3CCOCC3)cc2)c(=O)n(C)c1,7.677780705
1695,CHEMBL4542934,21,nM,C=CC(=O)N[C@@H]1CC[C@H](Nc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)C1,7.677780705
1696,CHEMBL4088999,21,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCCC(O)C1,7.677780705
1697,CHEMBL4791249,21,nM,C=CC(=O)Nc1cccc(Nc2ncnc(Nc3ccc(C(=O)N4CCCCC4)cc3)n2)c1,7.677780705
1698,CHEMBL3958000,21,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(N5CCN(C)CC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,7.677780705
1699,CHEMBL3919539,21,nM,C=CC(=O)Nc1ccc2c(c1)c(=O)[nH]c1c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn12,7.677780705
1700,CHEMBL3987117,21,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCC(O)CC5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,7.677780705
1701,CHEMBL5076817,21,nM,Cn1cc(Nc2nccc(-c3ccc4c(c3)CCCC[C@H]4NC(=O)c3nc(C(C)(C)C)no3)n2)cn1,7.677780705
1702,CHEMBL3612846,21,nM,Nc1ncc(-c2cnn(CCC(=O)O)c2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,7.677780705
1703,CHEMBL3358395,21,nM,Cn1cc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)cc(Nc2ccc(C3CCN(C4COC4)CC3)cn2)c1=O,7.677780705
1704,CHEMBL3402576,21.3,nM,Cn1ccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)n1,7.671620397
1705,CHEMBL3972321,21.6,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCP(=O)(OCC)OCC)cc3)ncc2F)c1,7.665546249
1706,CHEMBL4285217,21.8,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.661543506
1707,CHEMBL4216036,22,nM,Nc1nc2c(s1)CC(n1nc(-c3cc(F)c4[nH]ccc4c3)c3c(N)ncnc31)CC2,7.657577319
1708,CHEMBL4647342,22,nM,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(NC(=O)CC2CC2)c1=O,7.657577319
1709,CHEMBL3960361,22,nM,CCN1CC=C(c2cc3c(-c4cccc(N5CCOc6cc(C7CC7)cc(F)c6C5=O)c4CO)ccnc3[nH]2)CC1,7.657577319
1710,CHEMBL3665116,22,nM,Cc1c(-c2cc(Nc3ccc(C(=O)N4CCOCC4)cn3)c(=O)n(C)c2)cccc1N1CNc2cc(N(C)C)ccc2C1=O,7.657577319
1711,CHEMBL3290151,22,nM,C=CC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4ccc5ccccc5c4)ccc3C)cn2)c1,7.657577319
1712,CHEMBL4776688,22,nM,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)n[nH]c(=O)c32)C1,7.657577319
1713,CHEMBL3966346,22,nM,O=C1c2c(F)cc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(C4=CCN(C5COC5)CC4)cc23)c1CO,7.657577319
1714,CHEMBL3621516,22,nM,CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(-c4ccc(F)cc4F)c23)CC1,7.657577319
1715,CHEMBL4224933,22.18,nM,C=CC(=O)N1CCC[C@@H](n2nc(CCCOc3ccccc3)c3c(N)ncnc32)C1,7.654038458
1716,CHEMBL3926657,22.2,nM,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)/C=C/c2c[nH]cn2)C1,7.653647026
1717,CHEMBL5089407,22.3,nM,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCNC(=O)N[C@H]4CC[C@@H](Nc5ncnc6[nH]cc(C(=O)c7ccc(Oc8ccccc8)cc7Cl)c56)CC4)c3C2=O)C(=O)N1,7.651695137
1718,CHEMBL4087240,22.4,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCC4CCCO4)cc3)ncc2F)c1,7.649751982
1719,CHEMBL4878506,22.6,nM,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(C(C)C)ccn3)cc2)c(C(N)=O)n1N,7.645891561
1720,CHEMBL4087694,22.6,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(=O)CN(CCOC)CCOC)cc3)ncc2Cl)c1,7.645891561
1721,CHEMBL4854853,22.6,nM,CC#CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(Br)ccn3)cc2)c(C(N)=O)n1N,7.645891561
1722,CHEMBL4866645,22.7,nM,CNC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)[C@@H](Cc1ccccc1)NC(=O)c1c[nH]c(C(N)=O)c1,7.643974143
1723,CHEMBL4861285,22.8,nM,CC#CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(-c4ccc(C#N)cc4)ccn3)cc2)c(C(N)=O)n1N,7.642065153
1724,CHEMBL3670079,22.9,nM,Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)cccc1N1CCn2c(cc3ccccc32)C1=O,7.640164518
1725,CHEMBL4513614,23,nM,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C(C)(C)O)cc3F)c2C)C1,7.638272164
1726,CHEMBL4550271,23,nM,C=CC(=O)Nc1cccc(Oc2ncncc2-c2ccc(Oc3ccccc3)cc2)c1,7.638272164
1727,CHEMBL3982378,23,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCSCC3)cc12,7.638272164
1728,CHEMBL3905197,23,nM,CC(=O)c1ccc(C(=O)Nc2cc(F)cc(-c3ncnc4[nH]c(C5=CCN(C(=O)N(C)C)CC5)cc34)c2C)cc1,7.638272164
1729,CHEMBL4248271,23,nM,C=CC(=O)N(C)c1cccc(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)c1,7.638272164
1730,CHEMBL4117175,23,nM,Cn1nc(-c2cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)cc(Nc2ccc(C(=O)N3CCOCC3)cn2)c1=O,7.638272164
1731,CHEMBL4128567,23,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(CCc3ccccc3)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,7.638272164
1732,CHEMBL5094253,23,nM,O=C1CCC(N2C(=O)c3cccc(NCCCCNC(=O)N[C@H]4CC[C@@H](Nc5ncnc6[nH]cc(C(=O)c7ccc(Oc8ccccc8)cc7Cl)c56)CC4)c3C2=O)C(=O)N1,7.638272164
1733,CHEMBL3904945,23,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,7.638272164
1734,CHEMBL4248386,23,nM,C=CS(=O)(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)c1C,7.638272164
1735,CHEMBL3964516,23,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1cc(N)ccc12,7.638272164
1736,CHEMBL5184628,23.2,nM,C=CC(=O)N1CCC(CNc2ncnc3[nH]cc(C(=O)N4CC(OC(C)C)C4)c23)CC1,7.634512015
1737,CHEMBL4229083,23.2,nM,C=CC(=O)N1CCC[C@@H](n2nc(/C=C\COc3ccccc3)c3c(N)ncnc32)C1,7.634512015
1738,CHEMBL4548939,23.3,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N(CC)CC)cc3)ncc2F)c1,7.632644079
1739,CHEMBL4069790,23.5,nM,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccc(C3CN(C4COC4)C3)cn2)c1=O,7.628932138
1740,CHEMBL4204398,23.6,nM,C=CC(=O)NCC(=O)NC1Cn2c(c(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1=C,7.627087997
1741,CHEMBL4111257,23.7,nM,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3OC3CCCC3)c12,7.625251654
1742,CHEMBL4435828,23.7,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(=O)CCSC(=S)NCc4cccnc4)cc3)ncc2F)c1,7.625251654
1743,CHEMBL4215470,23.8,nM,C=CC(=O)NC1(C(=O)NC2Cn3c(c(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2=C)CC1,7.623423043
1744,CHEMBL4097689,23.8,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NS(=O)(=O)c4ccc(OC)cc4)cc3)ncc2[N+](=O)[O-])c1,7.623423043
1745,CHEMBL3809874,23.9,nM,C=CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,7.621602099
1746,CHEMBL3897842,24,nM,Nc1ccc2c(c1)CC(n1nc(-c3cc(F)c4c(c3)NCCO4)c3c(N)ncnc31)C2,7.619788758
1747,CHEMBL5083772,24,nM,Cn1cc(Nc2nccc(-c3ccc4c(c3)CN(C3COC3)CC[C@H]4NC(=O)c3cn(C(C)(C)C)nn3)n2)cn1,7.619788758
1748,CHEMBL4633295,24,nM,C=CC(=O)NCCOc1cc(C(OC2CCOCC2)c2ccccc2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,7.619788758
1749,CHEMBL4469132,24,nM,Cn1c2c(cc(Nc3ccc(C(=O)N4CCOCC4)cn3)c1=O)-c1cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c1CC(O)C2,7.619788758
1750,CHEMBL3912276,24,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ncnc2[nH]c(C3=CC[S+]([O-])CC3)cc12,7.619788758
1751,CHEMBL3621501,24,nM,Cc1ccccc1-c1ccc(C(N)=O)c2[nH]c3cc(C(=O)N4CCN(C)CC4)ccc3c12,7.619788758
1752,CHEMBL3290140,24,nM,Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,7.619788758
1753,CHEMBL3921217,24,nM,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3ncnc4[nH]c(C5=CCC6(CC5)OCCO6)cc34)c2CO)cc1,7.619788758
1754,CHEMBL3940302,24,nM,C=CC(=O)NCC1CCNc2c(C(N)=O)c(-c3ccc(OCc4ccccc4)cc3)nn21,7.619788758
1755,CHEMBL5173111,24.4,nM,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(C(=O)CC(=O)NCC#CCN2CCN(CC#Cc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)CC2)C1,7.612610174
1756,CHEMBL4071759,24.5,nM,C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)ccc1C,7.610833916
1757,CHEMBL4068839,24.5,nM,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1,7.610833916
1758,CHEMBL4112798,24.6,nM,Cn1nc(NC(=O)c2cc(Cl)c(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4c(Cl)cnc(N)c34)cc2F)cc1C(F)(F)F,7.609064893
1759,CHEMBL3402588,24.8,nM,O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ncnc3[nH]c(C4=CCN(C5COC5)CC4)cc23)c1CO,7.605548319
1760,CHEMBL5087214,24.9,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(Cc3ccccc3)nc3cnc(Nc4ccc(OC)cc4)nc32)c1,7.603800653
1761,CHEMBL4113153,24.9,nM,Nc1nccn2c([C@H]3CN4C(=O)OC[C@H]4CO3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,7.603800653
1762,CHEMBL3290139,25,nM,Cc1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,7.602059991
1763,CHEMBL4640099,25,nM,C=CC(=O)NCCOc1cccc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,7.602059991
1764,CHEMBL3894094,25,nM,O=C1c2ccc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(-c4ccc(C(O)CO)cc4)cc23)c1CO,7.602059991
1765,CHEMBL4114721,25,nM,N#C/C(=C\C1CC1)C(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,7.602059991
1766,CHEMBL3263632,25,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCNCC3)cc2)c2ncn(C)c2n1,7.602059991
1767,CHEMBL4759341,25,nM,Nc1nccn2c([C@H]3CN4C(=O)OC[C@@H]4CO3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,7.602059991
1768,CHEMBL4858294,25,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cc2[nH]cnc2c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,7.602059991
1769,CHEMBL4241920,25,nM,C=CC(=O)N[C@H]1CCN(c2ccc(C(N)=O)c(Oc3ccc(Oc4ccccc4)cc3)n2)C1,7.602059991
1770,CHEMBL3402586,25.2,nM,CNC(=O)N1CC=C(c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)CC1,7.598599459
1771,CHEMBL5077877,25.2,nM,CCNC(=O)N[C@H]1CC[C@@H](Nc2ncnc3[nH]cc(C(=O)c4ccc(Oc5ccccc5)cc4Cl)c23)CC1,7.598599459
1772,CHEMBL4162994,25.3,nM,C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccccc5)cc4c32)ccc1C,7.596879479
1773,CHEMBL3612844,25.5,nM,CNC(=O)CCn1cc(-c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1,7.59345982
1774,CHEMBL3942076,25.5,nM,CNC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2F)c2c(N)ncnc21,7.59345982
1775,CHEMBL3702841,26,nM,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)N(C1CC1)C1COC1,7.585026652
1776,CHEMBL4749522,26,nM,Cc1c(NC(=O)c2ccc(C3CC3)cc2)cc(F)cc1-c1ncnc2[nH]cc(C3=CCN(C(=O)/C=C/CN4CCCC4)CC3)c12,7.585026652
1777,CHEMBL3942924,26,nM,CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(NC(=O)c5ccc(C(C)(C)C)cc5)c4CO)ncnc3[nH]2)CC1,7.585026652
1778,CHEMBL4647569,26,nM,Cn1cc(-c2ccnc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)nc(NC(=O)[C@@H]2C[C@@H]2F)c1=O,7.585026652
1779,CHEMBL4075954,26,nM,CC(C)C(=O)N1CCO[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)C1,7.585026652
1780,CHEMBL3263648,26,nM,Cc1ccc(-c2nc(Nc3ccc(C(=O)N4CCOCC4)cc3)c3nc[nH]c3n2)cc1NC(=O)c1ccc(C(C)(C)C)cc1,7.585026652
1781,CHEMBL3893163,26,nM,CCC(=O)Nc1cccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1,7.585026652
1782,CHEMBL4468226,26,nM,Cn1c2c(cc(Nc3ccc(C(=O)N4CCOCC4)cn3)c1=O)-c1cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c1C[C@H](O)C2,7.585026652
1783,CHEMBL4246324,26,nM,C=CS(=O)(=O)N(C)c1cccc(-c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)c1C,7.585026652
1784,CHEMBL4457018,26,nM,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCN(CC)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,7.585026652
1785,CHEMBL3898929,26,nM,N#C/C(=C\C1CC1)C(=O)N1CCC[C@H]1Cn1cc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,7.585026652
1786,CHEMBL5183474,26.2,nM,C=CC(=O)N1CCC(CNc2ncnc3[nH]cc(C(=O)N4CCC(Oc5ccccc5)CC4)c23)CC1,7.581698709
1787,CHEMBL4114701,26.5,nM,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)N1CCOCC1,7.576754126
1788,CHEMBL3649460,26.73,nM,CN1Cc2cc(C(C)(C)C)ccc2C(=O)N1c1cccc(-c2cc(C(N)=O)n(C)c2)c1CO,7.573001041
1789,CHEMBL4227235,26.89,nM,C=CC(=O)N1CCC[C@@H](n2nc(C#CCOc3ccc(C)cc3)c3c(N)ncnc32)C1,7.570409198
1790,CHEMBL3907591,27,nM,Nc1ncnc2c1c(-c1cc(O)c(F)c(F)c1)nn2C1Cc2ccccc2C1,7.568636236
1791,CHEMBL3263658,27,nM,Cc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,7.568636236
1792,CHEMBL453737,27,nM,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,7.568636236
1793,CHEMBL4859528,27,nM,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5ccc(OC(F)(F)F)cc5)c(F)c4)ccnc3[nH]2)cn1,7.568636236
1794,CHEMBL5202915,27,nM,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2Cc1cccc(NC(=O)CCl)c1,7.568636236
1795,CHEMBL3949721,27,nM,CC(C)(CNC(=O)/C(C#N)=C/C1CC1)Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,7.568636236
1796,CHEMBL4865664,27,nM,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3cc4[nH]cnc4c(Nc4ccc(C(=O)N5CCOCC5)cc4)n3)c2)cc1,7.568636236
1797,CHEMBL3941531,27,nM,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3ncnc4[nH]c(C5=CCN(C(=O)CF)CC5)cc34)c2CO)cc1,7.568636236
1798,CHEMBL3649450,27.02,nM,CC(C)(C)c1ccc2c(=O)n(-c3cccc(-c4c[nH]c(C(N)=O)c4)c3CO)ncc2c1,7.568314655
1799,CHEMBL4468913,27.1,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CC(C)OC(C)C4)cc3)ncc2F)c1,7.567030709
1800,CHEMBL4095386,27.2,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCC(=O)N(CCOC)CCOC)cc3)ncc2F)c1,7.565431096
1801,CHEMBL4102992,27.5,nM,C[C@H]1CN(c2ccc(Nc3cc(-c4cc(F)cc(N5CCn6c(cc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)nc2)CCN1C,7.560667306
1802,CHEMBL4113559,27.6,nM,CCc1nsc(NC(=O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)cc2)n1,7.559090918
1803,CHEMBL4868355,27.9,nM,CC#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5F)cc4)[nH]c23)CC1,7.554395797
1804,CHEMBL4114706,28,nM,CC(C)(N)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3)cc2F)c2c(N)ncnc21,7.552841969
1805,CHEMBL3621458,28,nM,COc1cccc(-c2ccc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCN(C)CC5)cc4c23)c1,7.552841969
1806,CHEMBL5179923,28,nM,Cc1cc(-c2ccnc(Nc3cnn(C)c3)n2)ccc1CN1CCN(CC2CC(F)(F)C2)CC1=O,7.552841969
1807,CHEMBL4869628,28,nM,CC1CC2(C1)CN(C(=O)NCc1ccc(-c3ccnc4[nH]c(-c5cnn(C)c5)nc34)cc1F)C2,7.552841969
1808,CHEMBL4237249,28,nM,C=CC(=O)N(C)c1cccc(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)c1,7.552841969
1809,CHEMBL4213416,28,nM,Nc1nc(Nc2ccc(N3CCOCC3)cc2)nc(-c2cccc(NC(=O)c3cc4c(s3)CCCC4)c2CO)n1,7.552841969
1810,CHEMBL3263633,28,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCN(CCO)CC3)cc2)c2ncn(C)c2n1,7.552841969
1811,CHEMBL4101864,28.3,nM,O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ccnc3[nH]c(C4=CCNCC4)cc23)c1CO,7.548213564
1812,CHEMBL4531607,28.3,nM,CC#CC(=O)N1CCC[C@@H](n2nc(C#CCOc3ccccc3)c3c(N)ncnc32)C1,7.548213564
1813,CHEMBL3652676,28.35,nM,CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-n4cc(C(N)=O)c5ccc(-c6ccccc6Cl)nc54)c3CO)ncc2c1,7.547446937
1814,CHEMBL4633931,29,nM,C#CC(=O)N1CCCC(Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,7.537602002
1815,CHEMBL3961487,29,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c(-c3cccc(N)c3)c[nH]c12,7.537602002
1816,CHEMBL3900330,29,nM,COCCNC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,7.537602002
1817,CHEMBL3621460,29,nM,COc1ccc(-c2ccc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCN(C)CC5)cc4c23)cc1,7.537602002
1818,CHEMBL4868393,29.2,nM,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccc(Cl)cn3)cc2)c(C(N)=O)n1N,7.534617149
1819,CHEMBL3910685,29.4,nM,Cc1c(-c2cn(C)c(=O)c(Nc3ccc(C4C(=O)N(C)CCN4C)cc3)n2)cccc1N1Cc2cc(C(C)(C)C)ccc2C1=O,7.53165267
1820,CHEMBL4462242,29.9,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCOCC4)cc3)ncc2F)c1,7.524328812
1821,CHEMBL3621498,30,nM,CC(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c23)c1,7.522878745
